patch_id,fold,tile,x_epsg2154,y_epsg2154,lon,lat
40042,5,t32ulu,1034220.630688,6843617.227894,7.53576676,48.60633783
40043,2,t32ulu,1028021.487503,6773833.982538,7.39910907,47.98263758
40044,1,t32ulu,1049144.117862,6849897.379076,7.74293330,48.65484779
40045,5,t32ulu,1040594.095085,6810732.004429,7.59612015,48.30767633
40046,2,t32ulu,1045698.180808,6811123.188599,7.66514937,48.30849834
40047,3,t32ulu,1028527.671307,6850882.613932,7.46424088,48.67449981
40048,5,t32ulu,1045017.817320,6836743.313517,7.67644149,48.53894705
40049,1,t32ulu,1041376.430353,6800524.155631,7.59864026,48.21557699
40050,3,t32ulu,1038325.378681,6773339.993120,7.53661546,47.97295527
40051,4,t32ulu,1046387.493742,6818877.322214,7.68062534,48.37777330
40052,4,t32ulu,1041185.361899,6819762.122259,7.61118886,48.38847194
40053,4,t32ulu,1032356.448659,6851176.688362,7.51638429,48.67518329
40054,2,t32ulu,950792.534156,6826925.802110,6.39544610,48.49404999
40055,4,t32ulu,1039513.714770,6808082.191004,7.57950230,48.28443985
40056,1,t32ulu,1046778.659515,6813773.052353,7.68181396,48.33172278
40057,1,t32ulu,1040393.798152,6796598.574154,7.58236774,48.18082829
40058,5,t32ulu,1034614.995059,6855201.566795,7.55015623,48.71015978
40059,5,t32ulu,1043252.175275,6843026.542830,7.65758274,48.59630690
40060,1,t32ulu,1040989.675488,6822314.283526,7.61056186,48.41149635
40061,4,t32ulu,1033720.814090,6799937.390172,7.49528813,48.21427054
40062,3,t32ulu,1044226.566002,6813577.472496,7.64728306,48.33132181
40063,2,t32ulu,1035395.889672,6828303.272510,7.53974588,48.46819906
40064,4,t32ulu,1028133.635517,6839298.737437,7.45003625,48.57066846
40065,1,t32ulu,1031273.759794,6831837.836069,7.48678709,48.50206254
40066,3,t32ulu,966979.442006,6849993.769018,6.62864259,48.69487267
40067,5,t32ulu,1034707.180887,6820548.880299,7.52443687,48.39890790
40068,1,t32ulu,1049330.771806,6813968.600540,7.71634561,48.33211338
40069,1,t32ulu,1026848.090395,6789143.482925,7.39482059,48.12077897
40070,2,t32ulu,1040210.043257,6849212.003844,7.62130507,48.65345602
40071,3,t32ulu,1029497.564205,6788063.261937,7.42955724,48.10974237
40072,1,t32ulu,997605.860038,6818982.702373,7.02275999,48.40289457
40073,2,t32ulu,1028331.582260,6853435.134842,7.46354055,48.69752156
40074,5,t32ulu,1001134.072163,6773055.488511,7.03864395,47.98856354
40075,4,t32ulu,993477.308488,6755788.010314,6.92462671,47.83683397
40076,3,t32ulu,1043541.863033,6822509.963218,7.64514650,48.41190884
40077,3,t32ulu,1031668.208052,6843421.270452,7.50105123,48.60589112
40078,2,t32ulu,1047467.984889,6821527.311867,7.69731899,48.40099549
40079,5,t32ulu,1034600.949639,6788454.394432,7.49831596,48.11066160
40080,4,t32ulu,1030182.010208,6779132.576273,7.43200762,48.02915882
40081,1,t32ulu,1042370.873020,6854513.105050,7.65482940,48.69991422
40082,4,t32ulu,985533.806739,6825754.348912,6.86432270,48.46916051
40083,4,t32ulu,1042171.744331,6840376.180076,7.64084500,48.57307929
40084,2,t32ulu,1048458.859666,6858831.804202,7.74092509,48.73543334
40085,2,t32ulu,955791.939072,6845279.200814,6.47397127,48.65703391
40086,4,t32ulu,1022824.935876,6791401.647796,7.34250278,48.14306947
40087,2,t32ulu,1041874.368146,6827516.569410,7.62661333,48.45775275
40088,4,t32ulu,1041482.890907,6832621.147115,7.62536945,48.50380122
40089,4,t32ulu,1039619.314646,6840180.362453,7.60615065,48.57266447
40090,2,t32ulu,952174.525033,6775708.188921,6.38443079,48.03311108
40091,5,t32ulu,968944.712813,6841160.770011,6.64977045,48.61469169
40092,3,t32ulu,1020464.854205,6771971.652279,7.29661142,47.96964599
40093,5,t32ulu,1015855.148178,6781884.045722,7.24205945,48.06095925
40094,5,t32ulu,1045119.378202,6852156.319996,7.69020918,48.67729113
40095,1,t32ulu,976600.239149,6841751.280106,6.75388777,48.61677041
40096,4,t32ulu,1050513.956304,6832029.897027,7.74692318,48.49367309
40097,2,t32ulu,949708.595525,6840958.860103,6.38893795,48.62058670
40098,5,t32ulu,1034991.986085,6783351.021243,7.49965618,48.06461254
40099,2,t32ulu,1038247.970692,6858048.208649,7.60170028,48.73382775
40100,5,t32ulu,1031172.740936,6816427.109181,7.47360929,48.36369637
40101,3,t32ulu,973561.771281,6814565.363128,6.69545745,48.37376833
40102,3,t32ulu,953940.570236,6769429.496354,6.40447267,47.97597783
40103,4,t32ulu,1034612.467160,6838512.434165,7.53709648,48.56029197
40104,4,t32ulu,1019678.011832,6765495.405890,7.28137926,47.91183380
40105,4,t32ulu,1030884.133152,6853631.215699,7.49831845,48.69798020
40106,2,t32ulu,1026261.095261,6796798.598637,7.39266423,48.18984831
40107,2,t32ulu,1026065.385997,6799350.360847,7.39194363,48.21287122
40108,4,t32ulu,1033140.363626,6840966.849320,7.51908205,48.58309308
40109,4,t32ulu,1030487.360709,6825359.414513,7.47119574,48.44427679
40110,4,t32ulu,1039227.603030,6845285.274616,7.60488313,48.61871161
40111,4,t32ulu,1032745.752264,6829383.545851,7.50478634,48.47926603
40112,3,t32ulu,1039204.433283,6761858.141955,7.53953537,47.86934003
40113,3,t32ulu,1033728.077592,6833309.851373,7.52109644,48.51402438
40114,1,t32ulu,1049926.992760,6839687.172377,7.74521755,48.56274855
40115,3,t32ulu,1023226.546929,6853042.858414,7.39398745,48.69657279
40116,5,t32ulu,965612.527332,6817802.743926,6.59021078,48.40616119
40117,2,t32ulu,1036577.161476,6846365.621086,7.56983278,48.62979721
40118,4,t32ulu,953535.976705,6841254.584016,6.44099107,48.62175581
40119,3,t32ulu,1026269.329059,6846857.839665,7.43055226,48.63949880
40120,5,t32ulu,970417.471100,6838707.417947,6.66818261,48.59203341
40121,1,t32ulu,1032053.559268,6804943.291127,7.47669685,48.26009117
40122,1,t32ulu,1015161.937473,6757450.503249,7.21526604,47.84172181
40123,3,t32ulu,1025680.981433,6854515.279388,7.42840512,48.70856307
40124,3,t32ulu,960993.939159,6844397.523020,6.54398989,48.64703257
40125,5,t32ulu,953733.081937,6838702.988356,6.44215414,48.59874845
40126,1,t32ulu,1036668.245040,6811714.535017,7.54402277,48.31854470
40127,1,t32ulu,1029888.708442,6782959.973156,7.43095877,48.06369478
40128,4,t32ulu,1005645.922253,6764419.700763,7.09304859,47.90885988
40129,2,t32ulu,1001427.702977,6769228.616235,7.03995150,47.95403443
40130,3,t32ulu,1025869.654553,6801902.152249,7.39122213,48.23589402
40131,1,t32ulu,987102.514159,6771978.361768,6.85006208,47.98518735
40132,2,t32ulu,1001326.096264,6753823.863192,7.02806891,47.81562323
40133,1,t32ulu,970027.130003,6827126.429435,6.65562764,48.48812992
40134,2,t32ulu,965417.822878,6753634.211504,6.54862987,47.82941736
40135,3,t32ulu,1025660.161864,6754405.327774,7.35315596,47.80923151
40136,2,t32ulu,963943.382999,6822807.287619,6.57073711,48.45181852
40137,3,t32ulu,1042566.752220,6851960.469696,7.65544261,48.67689054
40138,2,t32ulu,1044038.903452,6849505.792567,7.67343032,48.65406821
40139,3,t32ulu,1040402.497450,6829970.967498,7.60867611,48.48056899
40140,3,t32ulu,950589.994041,6846160.673366,6.40392655,48.66699214
40141,5,t32ulu,960706.458891,6814857.997734,6.52221132,48.38168236
40142,2,t32ulu,1027932.121224,6808477.544094,7.42391582,48.29392871
40143,1,t32ulu,1040486.195437,6778638.615448,7.56963265,48.01943836
40144,1,t32ulu,970618.860034,6802789.434242,6.64841476,48.26916407
40145,2,t32ulu,956000.504213,6759324.885257,6.42618049,47.88432488
40146,2,t32ulu,944414.216599,6826433.238991,6.30891402,48.49205808
40147,3,t32ulu,1030382.199867,6793264.474922,7.44535691,48.15602359
40148,4,t32ulu,962072.772585,6847047.828622,6.56024090,48.67041093
40149,5,t32ulu,956785.318331,6782477.912926,6.45020162,48.09217798
40150,3,t32ulu,948053.857243,6779239.760437,6.33119182,48.06643870
40151,1,t32ulu,1045511.002523,6847051.124321,7.69140164,48.63124284
40152,3,t32ulu,967577.730107,6775610.190184,6.59082051,48.02610978
40153,5,t32ulu,1050126.807465,6853824.247623,7.75946181,48.68957317
40154,3,t32ulu,1034024.681000,6846169.679480,7.53510063,48.62936061
40155,3,t32ulu,1047378.312452,6856181.157266,7.72410395,48.71221767
40156,4,t32ulu,1038824.538064,6800328.596532,7.56418873,48.21515183
40157,1,t32ulu,987006.103421,6789934.849231,6.86053468,48.14662261
40158,4,t32ulu,946768.465624,6829181.624259,6.34232232,48.51586862
40159,4,t32ulu,1032155.080835,6820353.095538,7.48986289,48.39845922
40160,2,t32ulu,984258.814457,6808972.331987,6.83606953,48.31891713
40161,2,t32ulu,1040800.663474,6858244.166239,7.63650532,48.73424491
40162,2,t32ulu,1028113.793314,6755876.350792,7.38697823,47.82122908
40163,1,t32ulu,1044813.266964,6805921.360949,7.64910692,48.26224625
40164,3,t32ulu,1041169.991950,6769708.003442,7.57185746,47.93884839
40165,2,t32ulu,1032938.116063,6810144.994717,7.49258233,48.30636568
40166,2,t32ulu,1028812.854009,6796994.282381,7.42709609,48.19032468
40167,3,t32ulu,1036961.742343,6807886.556835,7.54500479,48.28400848
40168,4,t32ulu,1011921.576593,6749503.726912,7.16640440,47.77184743
40169,4,t32ulu,1027337.101633,6782764.409367,7.39661138,48.06322050
40170,3,t32ulu,973854.571152,6827421.465294,6.70755536,48.48917640
40171,3,t32ulu,1032147.026862,6786982.998886,7.46427921,48.09869508
40172,1,t32ulu,1037850.228589,6829775.194584,7.57404537,48.48014509
40173,5,t32ulu,1039399.723988,6759306.684133,7.54018201,47.84631414
40174,3,t32ulu,1031951.460553,6789534.691697,7.46359291,48.12171915
40175,5,t32ulu,1026761.111269,6857165.916677,7.44508789,48.73182046
40176,4,t32ulu,1038443.937703,6855495.545429,7.60233846,48.71080472
40177,1,t32ulu,966498.398057,6789640.746112,6.58489840,48.15267581
40178,3,t32ulu,1044524.472596,6826436.138541,7.66153226,48.44664836
40179,5,t32ulu,951181.521355,6838505.882725,6.40746742,48.59797228
40180,1,t32ulu,955501.444003,6832422.649825,6.46237969,48.54161296
40181,5,t32ulu,961289.473800,6840569.936787,6.54566528,48.61251893
40182,5,t32ulu,952851.439405,6833501.388932,6.42714803,48.55234724
40183,4,t32ulu,971102.751007,6846461.368313,6.68236644,48.66141782
40184,2,t32ulu,975425.338714,6823692.331907,6.72640877,48.45500093
40185,1,t32ulu,1038624.031006,6786195.941203,7.55053473,48.08829902
40186,2,t32ulu,1041180.876092,6803076.072605,7.59801142,48.23860198
40187,4,t32ulu,1029012.312737,6811127.353960,7.44046545,48.31718691
40188,2,t32ulu,968163.968583,6817999.397209,6.62477165,48.40688022
40189,2,t32ulu,960116.209458,6822512.125032,6.51885270,48.45071096
40190,2,t32ulu,1036370.464896,6798857.080662,7.53006757,48.20320416
40191,4,t32ulu,1037363.584242,6852844.947818,7.58558948,48.68756941
40192,4,t32ulu,1040104.974836,6817112.161229,7.59453864,48.36523762
40194,1,t32ulu,1032836.148314,6794735.966554,7.47942673,48.16799596
40195,5,t32ulu,946374.256051,6834284.395991,6.33991096,48.56188023
40196,4,t32ulu,964241.830547,6785617.856610,6.55215176,48.11743088
40197,2,t32ulu,1038636.865128,6836253.865956,7.58976411,48.53791777
40198,1,t32ulu,989067.170443,6796509.369634,6.89256949,48.20479919
40199,3,t32ulu,953347.778702,6810440.951600,6.42033659,48.34489071
40200,1,t32ulu,1040681.590430,6776086.980555,7.57026930,47.99641278
40201,1,t32ulu,1025581.321471,6839102.721972,7.41534654,48.57019617
40202,4,t32ulu,1029213.810274,6841949.085796,7.46668508,48.59392289
40203,1,t32ulu,1043732.817691,6803271.621704,7.63247918,48.23901715
40204,3,t32ulu,1006341.167214,6855595.456472,7.16671196,48.72772666
40205,1,t32ulu,977583.770845,6828992.278168,6.75897869,48.50170605
40206,2,t32ulu,1038330.791904,6790023.547473,7.54956314,48.12283651
40207,5,t32ulu,956488.959149,6802984.172420,6.45828412,48.27663357
40208,2,t32ulu,1038819.498677,6783644.237591,7.55118144,48.06527391
40209,5,t32ulu,955412.123583,6766976.890198,6.42275213,47.95335437
40210,1,t32ulu,1038716.119519,6768236.888148,7.53791523,47.92690430
40211,5,t32ulu,1045115.682296,6835467.115316,7.67674156,48.52743480
40212,5,t32ulu,1037043.580773,6756559.976900,7.50663757,47.82284840
40213,4,t32ulu,962178.794820,6812405.014987,6.54059139,48.35904319
40214,1,t32ulu,966890.196861,6801219.136492,6.59725212,48.25658884
40215,1,t32ulu,1029693.147086,6785511.604094,7.43025845,48.08671862
40216,4,t32ulu,982881.705654,6843519.110619,6.84016993,48.62993777
40217,3,t32ulu,1009174.963487,6751859.387178,7.13142928,47.79431803
40218,4,t32ulu,1043428.572454,6773730.724008,7.60519566,47.97380869
40219,2,t32ulu,968058.380793,6852644.216939,6.64494786,48.71823975
40220,5,t32ulu,1034796.478202,6785902.694343,7.49898649,48.08763712
40221,4,t32ulu,1029015.402688,6827813.631173,7.45319431,48.46706815
40222,2,t32ulu,1036374.701706,6815542.583607,7.54303890,48.35308070
40223,5,t32ulu,979542.523119,6853530.489696,6.80144805,48.72133374
40224,4,t32ulu,1043928.342277,6800719.685286,7.63309257,48.21599183
40225,4,t32ulu,953253.771108,6761679.409507,6.39081736,47.90656185
40226,2,t32ulu,1028323.612548,6803373.797720,7.42533150,48.24788273
40227,4,t32ulu,962962.763687,6818881.758964,6.55509948,48.41693686
40228,4,t32ulu,1043451.323232,6857163.728339,7.67161446,48.72313973
40229,3,t32ulu,1032158.080739,6837040.353637,7.50275222,48.54833463
40230,3,t32ulu,1027136.719628,6768633.288352,7.38340000,47.93634972
40231,2,t32ulu,956879.504512,6814562.912426,6.47040014,48.38055416
40232,4,t32ulu,1030092.519117,6813777.208934,7.45702993,48.34044280
40233,4,t32ulu,961689.788018,6752064.989841,6.49792300,47.81680492
40234,1,t32ulu,1042367.534151,6837823.758479,7.64146183,48.55005523
40235,1,t32ulu,989751.164502,6854317.641153,6.94058096,48.72390559
40236,5,t32ulu,1044528.420540,6843124.438740,7.67493828,48.59650794
40237,3,t32ulu,1005939.364379,6760592.894912,7.09431635,47.87432917
40238,3,t32ulu,1019971.263241,6761668.400115,7.28252197,47.87729951
40239,4,t32ulu,971108.942152,6763051.781531,6.63039903,47.91175868
40240,1,t32ulu,946177.097794,6836835.833563,6.33870300,48.58488586
40241,4,t32ulu,1005355.641730,6784928.175180,7.10342758,48.09330463
40242,1,t32ulu,1047672.023363,6852352.132200,7.72497650,48.67768123
40243,3,t32ulu,995734.824825,6759810.277931,6.95745939,47.87197528
40244,1,t32ulu,1022331.766245,6781097.430157,7.32829207,48.05072978
40245,1,t32ulu,1027532.667756,6780212.826586,7.39732612,48.04019693
40246,4,t32ulu,1006239.660763,6790129.038700,7.11892810,48.13962683
40247,2,t32ulu,1035591.693371,6825751.068314,7.54040614,48.44517559
40248,1,t32ulu,1025464.779518,6756956.636679,7.35242745,47.83225550
40249,3,t32ulu,1000347.824401,6766579.541253,7.02369564,47.93072133
40250,2,t32ulu,1023422.711966,6850490.382335,7.39471945,48.67355180
40251,4,t32ulu,1046485.292245,6817601.242687,7.68092277,48.36626071
40252,1,t32ulu,1048450.689610,6825453.475012,7.71373711,48.43572793
40253,2,t32ulu,1034204.870848,6776874.227588,7.48417118,48.00682551
40254,2,t32ulu,1028406.809508,6752049.379135,7.38804735,47.78669239
40255,3,t32ulu,973759.232078,6795332.023119,6.68600147,48.20082510
40256,2,t32ulu,1005543.807711,6749015.027640,7.08103130,47.77045135
40257,4,t32ulu,961984.310967,6798275.011186,6.52944502,48.23211694
40258,2,t32ulu,964526.076473,6848520.796382,6.59443333,48.68264676
40259,3,t32ulu,1012719.081559,6806026.509277,7.21732212,48.27939468
40260,3,t32ulu,977388.204301,6764817.109773,6.71547303,47.92500104
40261,5,t32ulu,945388.107130,6847041.938488,6.33385588,48.67690724
40262,3,t32ulu,998685.503744,6821632.634296,7.03915889,48.42620803
40263,4,t32ulu,997502.999178,6770210.586005,6.98810393,47.96465478
40264,5,t32ulu,957461.965640,6840274.399407,6.49361742,48.61139729
40265,4,t32ulu,992694.365770,6765992.275313,6.92094421,47.92890643
40266,5,t32ulu,997894.513107,6765108.229241,6.98989018,47.91861712
40267,3,t32ulu,1013401.524978,6780412.605771,7.20811677,48.04891789
40268,2,t32ulu,992890.142695,6763441.174844,6.92186656,47.90588847
40269,3,t32ulu,1023905.074313,6794051.175012,7.35896835,48.16633900
40270,3,t32ulu,1033039.516483,6825555.258210,7.50580052,48.44473139
40271,1,t32ulu,975717.838518,6836549.209028,6.73859002,48.57040562
40272,2,t32ulu,967377.163374,6828205.487088,6.62047222,48.49892473
40273,5,t32ulu,1044822.073004,6839295.736601,7.67584077,48.56197148
40274,2,t32ulu,1031866.328730,6857558.143858,7.51469125,48.73273886
40275,1,t32ulu,950398.497155,6832028.611632,6.39308472,48.54006374
40276,2,t32ulu,949319.835151,6829378.676506,6.37695117,48.51666342
40277,3,t32ulu,1023716.916743,6846661.738840,7.39581571,48.63902013
40278,2,t32ulu,1047961.593112,6831834.252581,7.71228154,48.49329071
40279,2,t32ulu,964329.017718,6851072.670929,6.59333623,48.70565643
40280,4,t32ulu,1023611.492362,6797878.752427,7.35786537,48.20087289
40281,2,t32ulu,946182.376610,6820153.620114,6.32924105,48.43494702
40282,1,t32ulu,945190.769806,6849593.555512,6.33264026,48.69991229
40283,2,t32ulu,1020758.174124,6768144.540092,7.29774630,47.93511178
40284,2,t32ulu,1029999.973276,6848428.154200,7.48231334,48.65170822
40285,5,t32ulu,954820.083226,6807988.137088,6.43874727,48.32226827
40286,5,t32ulu,1045893.732281,6808571.142040,7.66574957,48.28547299
40288,4,t32ulu,1034511.402030,6823101.007288,7.52377047,48.42193139
40289,3,t32ulu,942639.152328,6849396.181691,6.29788715,48.69910189
40290,5,t32ulu,1041975.934877,6842928.637781,7.64022739,48.59610324
40291,5,t32ulu,944118.575699,6830260.200496,6.30708489,48.52656603
40293,1,t32ulu,1045996.252532,6823981.722160,7.67943371,48.42382343
40294,4,t32ulu,960119.100180,6805830.243694,6.50887012,48.30077529
40295,5,t32ulu,948438.179935,6824177.482507,6.36202621,48.47025461
40296,2,t32ulu,1039014.946344,6781092.560607,7.55182735,48.04224870
40297,1,t32ulu,974445.827965,6803084.048813,6.70011999,48.27021033
40298,2,t32ulu,959126.718070,6851954.363895,6.52324443,48.71568650
40299,5,t32ulu,1036566.047675,6796305.247730,7.53072606,48.18017972
40300,3,t32ulu,943921.436758,6832811.550482,6.30586355,48.54957118
40301,4,t32ulu,1019780.239536,6780901.798648,7.29395507,48.05022492
40302,5,t32ulu,987692.614224,6831054.446927,6.89702932,48.51582841
40303,3,t32ulu,1032342.572048,6784431.333235,7.46496465,48.07567091
40304,5,t32ulu,952063.016526,6843707.632491,6.42246725,48.64437565
40305,5,t32ulu,961678.580460,6852151.511927,6.55801509,48.71642910
40306,4,t32ulu,958146.540022,6848028.074687,6.50756510,48.68079902
40307,1,t32ulu,1028522.809997,6817507.316154,7.43870804,48.37474405
40308,2,t32ulu,1006537.616507,6853043.080947,7.16754843,48.70470854
40309,5,t32ulu,974835.392862,6831347.331361,6.72331883,48.52403888
40310,2,t32ulu,1041674.491692,6813381.861011,7.61275292,48.33091048
40311,2,t32ulu,973264.435068,6835076.571145,6.70443607,48.55821303
40312,2,t32ulu,1017028.894939,6766575.544552,7.24674612,47.92282722
40313,2,t32ulu,1016735.538091,6770402.586238,7.24557775,47.95736057
40314,1,t32ulu,1020269.278847,6774523.091097,7.29585365,47.99266866
40315,5,t32ulu,989165.622853,6811916.513348,6.90414281,48.34321148
40316,3,t32ulu,979056.229615,6826538.876881,6.77729998,48.47902854
40317,4,t32ulu,949918.268079,6771685.805063,6.35189593,47.99781231
40318,2,t32ulu,1001334.696031,6853926.288889,7.09756239,48.71508960
40319,2,t32ulu,1026545.048957,6759605.672666,7.36880245,47.85552373
40320,3,t32ulu,1023020.620371,6788850.004145,7.34324370,48.12004684
40321,5,t32ulu,966693.720746,6803770.377445,6.59617258,48.27960028
40322,2,t32ulu,948038.360450,6845963.426864,6.36919407,48.66620363
40324,3,t32ulu,1028819.492707,6830365.816219,7.45249407,48.49009062
40325,2,t32ulu,991813.821357,6844207.362792,6.96169312,48.63215345
40326,5,t32ulu,961096.713520,6826437.719063,6.53447478,48.48559712
40327,5,t32ulu,945985.397653,6822704.854823,6.32803365,48.45795296
40328,3,t32ulu,1020273.289787,6791205.938095,7.30810398,48.14256813
40329,5,t32ulu,1015757.297389,6783159.795551,7.24166731,48.07247009
40330,3,t32ulu,987397.819203,6834882.259507,6.89559853,48.55035108
40331,2,t32ulu,979450.383213,6788070.829654,6.75786545,48.13314767
40332,4,t32ulu,992894.317923,6796803.546021,6.94421833,48.20573475
40333,3,t32ulu,1034003.859177,6762743.212031,7.47075636,47.87996144
40334,1,t32ulu,1033920.524664,6814070.843025,7.50883157,48.34112613
40335,1,t32ulu,953639.309088,6823295.697736,6.43180526,48.46031701
40336,3,t32ulu,987494.052497,6850292.668553,6.90722843,48.68875651
40337,1,t32ulu,1023216.282220,6786298.387929,7.34398370,48.09702412
40338,2,t32ulu,1049135.230231,6816520.738008,7.71576722,48.35513901
40339,2,t32ulu,975621.925788,6821140.732022,6.72743615,48.43198806
40340,1,t32ulu,979840.571767,6833016.545751,6.79210815,48.53689576
40341,1,t32ulu,997604.529411,6852355.320556,7.04583515,48.70270777
40342,2,t32ulu,1043146.128259,6810927.612105,7.63063437,48.30809251
40343,4,t32ulu,955608.284136,6764426.198969,6.42389634,47.93034465
40344,1,t32ulu,1014570.440496,6748423.591471,7.20095254,47.76087690
40345,5,t32ulu,985337.307677,6828306.118226,6.86335591,48.49217535
40346,4,t32ulu,959624.106104,6828890.788979,6.51604413,48.50823403
40347,2,t32ulu,1024883.315684,6781293.035521,7.36263001,48.05122438
40348,2,t32ulu,1035297.980051,6829579.387354,7.53941544,48.47971077
40349,3,t32ulu,988969.314373,6814468.132764,6.90319822,48.36622741
40350,5,t32ulu,1023415.742842,6800430.506788,7.35712890,48.22389536
40351,5,t32ulu,961298.586434,6773844.299772,6.50561676,48.01277285
40352,3,t32ulu,999862.600805,6806322.252702,7.04445358,48.28810067
40353,2,t32ulu,957567.912947,6805633.629505,6.47438394,48.30002269
40354,1,t32ulu,994170.767197,6813584.873259,6.97273865,48.35595786
40355,4,t32ulu,1032843.678958,6828107.441484,7.50512461,48.46775451
40356,5,t32ulu,950702.802138,6778160.774287,6.36610514,48.05572731
40357,5,t32ulu,1030573.004282,6774029.470654,7.43340302,47.98311053
40358,5,t32ulu,973654.666066,6846658.267691,6.71710376,48.66211184
40359,1,t32ulu,964530.355441,6831836.077704,6.58420758,48.53271875
40360,3,t32ulu,965022.373561,6825457.165196,6.58694147,48.47519300
40361,4,t32ulu,943724.261751,6835362.934818,6.30464067,48.57257623
40362,4,t32ulu,986809.993209,6792486.175114,6.85957708,48.16963868
40363,1,t32ulu,1033626.902541,6817898.908234,7.50782313,48.37566144
40364,2,t32ulu,1044030.960663,6816129.572369,7.64667357,48.35434680
40365,3,t32ulu,1038046.008566,6827222.952895,7.57469039,48.45712131
40366,1,t32ulu,1030377.517934,6776581.010750,7.43270576,48.00613472
40367,4,t32ulu,1022229.377998,6765690.912310,7.31562439,47.91234134
40368,4,t32ulu,954234.450072,6782281.545276,6.41585671,48.09141028
40369,4,t32ulu,942935.200081,6845568.824170,6.29973368,48.66459523
40370,1,t32ulu,989655.460428,6788855.264507,6.89539799,48.13574958
40371,2,t32ulu,1049931.034084,6856376.959183,7.75889578,48.71259774
40372,3,t32ulu,1023114.058846,6770891.482216,7.33126594,47.95863785
40374,2,t32ulu,948733.612849,6820350.565075,6.36381451,48.43574478
40375,4,t32ulu,980428.106462,6842046.413578,6.80595081,48.61777449
40376,4,t32ulu,965609.316229,6834486.138313,6.60044265,48.55609156
40377,2,t32ulu,1034810.999341,6852648.973132,7.55081738,48.68713717
40378,1,t32ulu,952757.396144,6818094.631860,6.41684447,48.41391432
40379,1,t32ulu,1038135.274044,6792575.319506,7.54891440,48.14586137
40380,5,t32ulu,960509.742292,6817409.341478,6.52109319,48.40469201
40381,3,t32ulu,960611.657356,6766093.816078,6.49181767,47.94336674
40382,2,t32ulu,964436.336584,6749710.255481,6.53317908,47.79453275
40383,2,t32ulu,982785.536143,6828109.587758,6.82873137,48.49152713
40384,5,t32ulu,980132.979734,6845874.355765,6.80445274,48.65229448
40385,1,t32ulu,1040985.302154,6805628.019446,7.59738179,48.26162686
40386,3,t32ulu,971600.276147,6773353.419727,6.64332957,48.00416476
40387,3,t32ulu,968950.263048,6807793.819716,6.62904948,48.31483395
40388,1,t32ulu,947464.467866,6786892.094704,6.32761426,48.13546073
40389,3,t32ulu,947847.075982,6831831.541120,6.35843946,48.53927350
40390,1,t32ulu,955407.090034,6817015.811510,6.45198123,48.40318134
40391,2,t32ulu,1019975.872587,6778350.296421,7.29471521,48.02720249
40392,3,t32ulu,950307.922289,6799941.531171,6.37329531,48.25168800
40393,5,t32ulu,1026550.213121,6776287.736702,7.38124230,48.00542089
40394,5,t32ulu,1021255.519550,6795131.297147,7.32417859,48.17735353
40395,4,t32ulu,971886.357844,6852939.726515,6.69711162,48.71929468
40396,2,t32ulu,1029313.709071,6857362.049726,7.47988913,48.73228491
40397,3,t32ulu,1019388.903935,6786004.881834,7.29243191,48.09626946
40398,3,t32ulu,977387.125512,6831544.009023,6.75796308,48.52471914
40399,3,t32ulu,1026554.617662,6792971.009131,7.39374342,48.15531375
40400,4,t32ulu,955989.059809,6842727.516911,6.47512078,48.63402610
40401,1,t32ulu,955804.410997,6761875.530795,6.42503913,47.90733483
40402,1,t32ulu,1023030.359027,6855595.372659,7.39325452,48.71959368
40404,1,t32ulu,1031857.859102,6807495.196575,7.47601224,48.28311472
40405,2,t32ulu,1031266.811525,6798465.836520,7.46118408,48.20230259
40406,1,t32ulu,1029301.959758,6790614.947109,7.42885516,48.13276601
40407,4,t32ulu,948936.365998,6784439.527472,6.34598637,48.11285177
40408,1,t32ulu,1049339.864227,6847344.771878,7.74350545,48.63182312
40409,3,t32ulu,1031159.335472,6766374.998707,7.43548958,47.91403733
40411,1,t32ulu,1036084.519253,6836058.024939,7.55509455,48.53748780
40412,2,t32ulu,945989.606425,6806024.007536,6.31861123,48.30801129
40413,4,t32ulu,955410.009469,6800334.771203,6.44219868,48.25324237
40414,4,t32ulu,982884.929275,6793467.608658,6.80747656,48.18017326
40415,3,t32ulu,955111.856427,6820842.786065,6.45025468,48.43769378
40416,3,t32ulu,980135.499799,6829188.891270,6.79360856,48.50237536
40417,4,t32ulu,946874.761890,6794544.669480,6.32402321,48.20448173
40418,1,t32ulu,1033319.982595,6771673.397568,7.46837900,47.96054857
40419,3,t32ulu,996525.460960,6799649.166059,6.99497082,48.22966493
40420,1,t32ulu,969531.365131,6850190.771671,6.66340159,48.69558325
40421,3,t32ulu,973954.762612,6809462.480360,6.69753295,48.32774282
40422,5,t32ulu,969046.395095,6823200.722899,6.63992116,48.45325890
40423,4,t32ulu,955594.784179,6847830.921232,6.47282030,48.68004160
40424,4,t32ulu,950212.669383,6767859.808808,6.35366160,47.96329991
40425,1,t32ulu,1023309.575489,6768340.057427,7.33200709,47.93561462
40426,2,t32ulu,950195.467408,6851264.049564,6.40155851,48.71300481
40427,3,t32ulu,1034507.627805,6806414.924981,7.51084276,48.27205483
40428,4,t32ulu,947857.429214,6781790.512505,6.33000079,48.08944616
40429,2,t32ulu,959433.195024,6798078.511322,6.49500446,48.23137130
