patch_id,depth_cm,ph,soc_gkg,clay_pct,sand_pct,cec_cmolkg,nitrogen_gkg,valid,confidence,source_version
20098,15-30,7.8,12.5,21.1,34.3,16.2,1.2,True,0.13094993520274825,m2_m3_auto_center_v1
20099,0-5,7.9,26.2,19.2,35.1,20.3,1.8,True,0.11078020209338561,m2_m3_auto_center_v1
20099,5-15,7.9,13.3,21.2,34.6,17.6,1.4,True,0.16567308140498485,m2_m3_auto_center_v1
20099,15-30,7.9,12.4,25.4,31.5,17.0,1.3,True,0.13741457029160714,m2_m3_auto_center_v1
20100,0-5,7.8,29.6,19.2,30.9,20.6,1.6,True,0.1140337127306734,m2_m3_auto_center_v1
20100,5-15,7.9,15.6,18.8,31.2,17.9,1.4,True,0.16767678825221263,m2_m3_auto_center_v1
20100,15-30,7.9,15.1,20.0,31.1,17.5,1.28,True,0.16072381908988345,m2_m3_auto_center_v1
20101,0-5,7.8,29.4,19.4,41.3,19.8,1.79,True,0.11781689151790051,m2_m3_auto_center_v1
20101,5-15,7.8,15.2,19.0,41.9,17.8,1.54,True,0.17598773071137172,m2_m3_auto_center_v1
20101,15-30,7.8,12.1,21.7,39.3,16.8,1.28,True,0.15890885691898446,m2_m3_auto_center_v1
20102,0-5,7.7,32.6,25.9,32.4,21.5,2.3,True,0.09877824774512543,m2_m3_auto_center_v1
20102,5-15,7.7,26.9,24.9,32.3,17.6,1.8,True,0.14597467819852253,m2_m3_auto_center_v1
20102,15-30,7.8,13.0,28.0,30.9,16.2,0.93,True,0.14082207494337104,m2_m3_auto_center_v1
20103,0-5,7.8,28.6,18.8,31.2,17.6,1.74,True,0.10620574744082593,m2_m3_auto_center_v1
20103,5-15,7.8,17.0,17.2,31.4,15.4,1.5,True,0.17728477704136306,m2_m3_auto_center_v1
20103,15-30,7.8,14.8,19.0,30.9,15.7,1.2,True,0.1603387956815632,m2_m3_auto_center_v1
20104,0-5,7.8,33.6,17.7,26.6,21.8,1.9,True,0.10728714639427492,m2_m3_auto_center_v1
20104,5-15,7.8,16.0,18.2,25.6,17.8,1.8,True,0.14136754275605598,m2_m3_auto_center_v1
20104,15-30,7.8,14.9,20.8,24.9,17.9,1.31,True,0.13763599213800737,m2_m3_auto_center_v1
20105,0-5,7.6,27.1,24.0,32.1,19.1,2.32,True,0.09403854852663265,m2_m3_auto_center_v1
20105,5-15,7.7,14.8,23.7,33.7,18.7,1.7,True,0.16164001047094118,m2_m3_auto_center_v1
20105,15-30,7.7,10.2,24.0,29.4,17.2,1.15,True,0.14798507714553585,m2_m3_auto_center_v1
20106,0-5,7.6,37.2,26.1,16.9,19.7,2.2,True,0.08854129157362493,m2_m3_auto_center_v1
20106,5-15,7.7,20.4,26.1,16.8,18.2,2.0,True,0.14242600913123035,m2_m3_auto_center_v1
20106,15-30,7.7,13.1,28.3,17.4,17.6,0.98,True,0.1350558301406038,m2_m3_auto_center_v1
20107,0-5,7.7,29.3,23.3,32.0,18.9,1.83,True,0.10629509261173367,m2_m3_auto_center_v1
20107,5-15,7.8,14.8,23.0,32.1,17.8,1.4,True,0.16180453005870762,m2_m3_auto_center_v1
20107,15-30,7.8,10.8,24.6,28.6,17.1,1.02,True,0.15342160606265068,m2_m3_auto_center_v1
20108,0-5,7.8,30.9,14.1,30.1,20.5,1.7,True,0.10937916796165592,m2_m3_auto_center_v1
20108,5-15,7.8,18.5,13.1,30.1,19.6,1.7,True,0.17765137209800327,m2_m3_auto_center_v1
20108,15-30,7.8,13.5,14.7,29.2,19.0,1.3,True,0.1524897635635912,m2_m3_auto_center_v1
20109,0-5,7.7,30.9,12.4,43.4,21.6,1.67,True,0.11378149444561822,m2_m3_auto_center_v1
20109,5-15,7.8,16.5,11.9,44.0,17.2,1.6,True,0.15537412595418926,m2_m3_auto_center_v1
20109,15-30,7.8,15.2,14.7,40.8,16.6,1.3,True,0.1472783860692994,m2_m3_auto_center_v1
20110,0-5,7.9,29.2,17.0,28.2,20.8,1.8,True,0.10263702524888316,m2_m3_auto_center_v1
20110,5-15,8.0,15.3,18.3,26.9,18.3,1.5,True,0.14676216838485603,m2_m3_auto_center_v1
20110,15-30,8.0,15.1,19.3,25.3,17.6,1.31,True,0.14186392685753615,m2_m3_auto_center_v1
20111,0-5,7.9,28.8,17.0,25.1,20.5,1.7,True,0.11737482779404033,m2_m3_auto_center_v1
20111,5-15,7.9,15.1,17.0,24.8,19.5,1.55,True,0.15719026748500323,m2_m3_auto_center_v1
20111,15-30,7.9,13.8,18.3,23.7,19.6,1.2,True,0.14523874028559813,m2_m3_auto_center_v1
20112,0-5,7.4,37.1,22.0,23.5,21.0,2.0,True,0.09825933570178264,m2_m3_auto_center_v1
20112,5-15,7.6,20.7,22.2,23.7,18.6,1.8,True,0.13203953979849656,m2_m3_auto_center_v1
20112,15-30,7.6,15.1,26.3,22.7,16.0,1.2,True,0.13400916818726094,m2_m3_auto_center_v1
20113,0-5,7.6,33.5,24.8,23.6,20.2,2.44,True,0.09521438907888244,m2_m3_auto_center_v1
20113,5-15,7.7,17.1,24.3,23.6,14.1,1.7,True,0.13924224770795382,m2_m3_auto_center_v1
20113,15-30,7.7,11.9,22.1,24.1,14.2,1.1,True,0.1353406266246398,m2_m3_auto_center_v1
20114,0-5,7.8,33.6,12.9,36.6,17.9,1.74,True,0.09249913728287049,m2_m3_auto_center_v1
20114,5-15,7.8,14.8,13.4,36.8,14.4,1.4,True,0.16050046857297162,m2_m3_auto_center_v1
20114,15-30,7.8,14.7,15.9,35.9,14.5,1.4,True,0.13233130459139844,m2_m3_auto_center_v1
20115,0-5,7.6,35.1,22.7,31.7,18.5,2.1,True,0.09386726046921388,m2_m3_auto_center_v1
20115,5-15,7.6,21.8,21.5,33.3,17.4,2.15,True,0.15866350349502292,m2_m3_auto_center_v1
20115,15-30,7.6,12.0,21.3,31.0,16.2,1.12,True,0.13346015402919184,m2_m3_auto_center_v1
20116,0-5,7.7,34.3,22.1,31.9,19.7,1.6,True,0.09384503227913453,m2_m3_auto_center_v1
20116,5-15,7.8,16.2,22.0,32.2,16.7,1.65,True,0.14597048415137326,m2_m3_auto_center_v1
20116,15-30,7.8,16.5,22.5,31.8,16.2,1.3,True,0.13978778208466022,m2_m3_auto_center_v1
20117,0-5,7.6,41.5,20.7,17.2,19.4,2.7,True,0.07699541767911863,m2_m3_auto_center_v1
20117,5-15,7.6,18.3,20.5,16.3,19.5,1.6,True,0.09678504199218596,m2_m3_auto_center_v1
20117,15-30,7.6,13.6,25.2,19.0,19.5,1.21,True,0.11084671211669746,m2_m3_auto_center_v1
20118,0-5,7.8,25.6,17.5,31.1,19.7,1.86,True,0.10068649888024352,m2_m3_auto_center_v1
20118,5-15,7.9,15.4,19.9,30.0,17.8,1.36,True,0.1564066555585081,m2_m3_auto_center_v1
20118,15-30,7.9,11.8,24.0,26.9,17.5,1.2,True,0.1507515166854817,m2_m3_auto_center_v1
20119,0-5,7.4,41.5,19.6,32.1,20.8,2.52,True,0.08898479780153394,m2_m3_auto_center_v1
20119,5-15,7.4,22.8,18.6,33.8,17.6,2.2,True,0.14194990974368352,m2_m3_auto_center_v1
20119,15-30,7.4,14.3,20.6,31.7,16.7,1.08,True,0.13848532052924725,m2_m3_auto_center_v1
20120,0-5,7.9,38.0,18.8,25.4,18.8,2.34,True,0.09433303817724957,m2_m3_auto_center_v1
20120,5-15,7.9,19.1,18.6,25.3,16.4,1.6,True,0.13976644334630733,m2_m3_auto_center_v1
20120,15-30,7.9,15.1,21.4,24.3,17.4,1.3,True,0.13041851427621093,m2_m3_auto_center_v1
20122,0-5,7.3,41.8,18.8,15.0,20.8,2.56,True,0.09707043551037178,m2_m3_auto_center_v1
20122,5-15,7.4,22.6,18.1,14.8,18.4,1.9,True,0.14428416736291255,m2_m3_auto_center_v1
20122,15-30,7.4,11.1,18.1,14.5,16.0,0.92,True,0.14708382323901262,m2_m3_auto_center_v1
20123,0-5,7.7,31.8,18.5,38.5,22.5,1.86,True,0.1094242381896698,m2_m3_auto_center_v1
20123,5-15,7.8,17.0,16.7,38.0,17.4,1.9,True,0.15205300197728705,m2_m3_auto_center_v1
20123,15-30,7.8,14.4,20.8,34.9,16.6,1.32,True,0.14024623871857284,m2_m3_auto_center_v1
20124,0-5,7.8,29.8,18.2,34.4,20.7,1.88,True,0.11045018536363045,m2_m3_auto_center_v1
20124,5-15,7.8,16.9,18.2,34.4,16.2,1.7,True,0.15056014594816855,m2_m3_auto_center_v1
20124,15-30,7.8,16.8,21.0,32.6,15.7,1.4,True,0.1434715670124111,m2_m3_auto_center_v1
20125,0-5,7.6,33.6,17.8,33.4,19.6,1.83,True,0.10895185065437807,m2_m3_auto_center_v1
20125,5-15,7.7,18.7,17.0,33.1,15.8,1.6,True,0.16415149609347957,m2_m3_auto_center_v1
20125,15-30,7.7,15.8,20.7,30.8,17.0,1.2,True,0.1450769069356335,m2_m3_auto_center_v1
20126,0-5,7.8,26.0,16.9,36.4,18.4,1.7,True,0.10573209038397727,m2_m3_auto_center_v1
20126,5-15,7.9,14.3,16.9,36.1,17.5,1.4,True,0.16500487759786625,m2_m3_auto_center_v1
20126,15-30,7.9,10.8,19.2,35.7,16.8,1.28,True,0.15322523286728892,m2_m3_auto_center_v1
20127,0-5,7.8,32.6,18.0,31.3,18.4,1.74,True,0.08270274067466388,m2_m3_auto_center_v1
20127,5-15,7.9,18.7,17.3,31.4,15.4,1.5,True,0.1481636510397965,m2_m3_auto_center_v1
20127,15-30,7.8,13.0,17.4,30.3,15.9,1.3,True,0.14474571175810685,m2_m3_auto_center_v1
20128,0-5,8.0,32.9,17.6,6.9,23.4,1.6,True,0.09498624049515832,m2_m3_auto_center_v1
20128,5-15,8.1,13.8,18.3,6.8,22.0,1.3,True,0.13716418293114738,m2_m3_auto_center_v1
20128,15-30,8.1,13.1,18.5,7.6,22.0,1.0,True,0.12516757694711686,m2_m3_auto_center_v1
20129,0-5,7.7,32.0,27.1,24.6,18.0,2.07,True,0.11560552063026719,m2_m3_auto_center_v1
20129,5-15,7.7,18.1,26.4,25.3,15.8,1.75,True,0.15946749643775182,m2_m3_auto_center_v1
20129,15-30,7.7,13.0,26.3,25.5,14.5,1.1,True,0.15568220417239215,m2_m3_auto_center_v1
20130,0-5,7.8,23.2,19.4,28.1,16.4,1.78,True,0.0954430346661026,m2_m3_auto_center_v1
20130,5-15,7.9,14.3,19.1,28.2,16.6,1.4,True,0.1533126889074762,m2_m3_auto_center_v1
20130,15-30,7.9,13.2,19.4,27.9,17.4,1.2,True,0.14206837775716244,m2_m3_auto_center_v1
20131,0-5,7.3,40.7,21.1,28.5,23.0,2.0,True,0.09961968496760153,m2_m3_auto_center_v1
20131,5-15,7.3,34.6,21.9,28.6,21.7,2.36,True,0.12436856924674682,m2_m3_auto_center_v1
20131,15-30,7.3,18.3,22.6,27.2,21.7,1.28,True,0.12130858799228711,m2_m3_auto_center_v1
20132,0-5,8.0,30.9,21.1,18.6,20.2,1.72,True,0.10693385114811513,m2_m3_auto_center_v1
20132,5-15,8.1,15.1,21.1,15.1,17.4,1.3,True,0.15002671137406862,m2_m3_auto_center_v1
20132,15-30,8.1,13.8,21.9,18.9,18.6,1.2,True,0.13723721498424693,m2_m3_auto_center_v1
20133,0-5,7.7,30.8,23.1,30.7,19.7,1.79,True,0.10682059027758956,m2_m3_auto_center_v1
20133,5-15,7.8,14.3,22.1,31.2,17.1,1.5,True,0.1575679696070137,m2_m3_auto_center_v1
20133,15-30,7.9,11.2,24.2,29.4,17.1,1.2,True,0.14794662467956568,m2_m3_auto_center_v1
20134,0-5,7.8,26.9,17.0,37.4,18.0,1.8,True,0.10170923661802474,m2_m3_auto_center_v1
20134,5-15,7.8,16.3,13.9,37.4,14.0,1.8,True,0.14488110446131935,m2_m3_auto_center_v1
20134,15-30,7.8,11.0,15.6,35.2,14.0,1.3,True,0.14046496861025629,m2_m3_auto_center_v1
20135,0-5,7.5,31.8,19.3,33.5,19.4,2.1,True,0.09710149971416782,m2_m3_auto_center_v1
20135,5-15,7.6,18.6,20.3,33.3,15.1,1.7,True,0.14554818373172865,m2_m3_auto_center_v1
20135,15-30,7.6,13.2,24.8,31.5,14.6,1.28,True,0.13553645583821103,m2_m3_auto_center_v1
20136,0-5,7.6,27.3,15.9,40.0,15.8,1.92,True,0.10387450510191354,m2_m3_auto_center_v1
20136,5-15,7.7,17.1,17.3,39.0,14.1,1.6,True,0.16507086863455345,m2_m3_auto_center_v1
20136,15-30,7.7,11.0,20.5,36.7,14.7,1.13,True,0.1496870864123795,m2_m3_auto_center_v1
20137,0-5,7.8,29.3,16.9,38.2,21.4,1.92,True,0.10813062687501031,m2_m3_auto_center_v1
20137,5-15,7.9,15.5,16.9,39.3,18.4,1.6,True,0.15997345218648593,m2_m3_auto_center_v1
20137,15-30,7.9,12.8,20.1,34.9,16.4,1.1,True,0.14336786676594176,m2_m3_auto_center_v1
20138,0-5,7.6,28.2,18.3,27.4,16.2,2.0,True,0.09330471961819213,m2_m3_auto_center_v1
20138,5-15,7.6,16.5,18.3,27.7,15.5,1.9,True,0.15471426235529095,m2_m3_auto_center_v1
20138,15-30,7.7,12.9,19.6,26.5,15.7,1.15,True,0.13994539927265204,m2_m3_auto_center_v1
20139,0-5,7.8,26.3,20.0,28.7,17.8,1.66,True,0.11139906999126413,m2_m3_auto_center_v1
20139,5-15,7.9,14.8,20.8,28.7,16.2,1.4,True,0.15755297587811282,m2_m3_auto_center_v1
20139,15-30,7.9,13.3,21.9,27.2,16.4,1.16,True,0.15539673659381895,m2_m3_auto_center_v1
20140,0-5,7.8,31.7,16.5,37.2,22.0,1.9,True,0.10917919344460697,m2_m3_auto_center_v1
20140,5-15,7.8,17.4,15.6,37.0,15.8,1.6,True,0.1576732093147358,m2_m3_auto_center_v1
20140,15-30,7.8,16.4,20.6,34.1,14.6,1.3,True,0.14111448954462205,m2_m3_auto_center_v1
20141,0-5,7.4,38.0,22.6,21.7,19.3,2.5,True,0.08949629271430402,m2_m3_auto_center_v1
20141,5-15,7.4,21.4,25.0,19.5,17.9,1.9,True,0.1332182901936006,m2_m3_auto_center_v1
20141,15-30,7.4,13.7,25.5,20.7,17.8,1.1,True,0.13442252113004852,m2_m3_auto_center_v1
20142,0-5,7.8,29.5,16.7,33.8,17.8,1.9,True,0.09889441931236777,m2_m3_auto_center_v1
20142,5-15,7.8,15.7,17.0,32.9,15.8,1.7,True,0.14962825541565264,m2_m3_auto_center_v1
20142,15-30,7.8,12.8,19.0,32.0,14.5,1.28,True,0.14214226807506783,m2_m3_auto_center_v1
20143,0-5,7.6,31.4,20.2,32.6,21.5,2.1,True,0.10105780961680313,m2_m3_auto_center_v1
20143,5-15,7.7,17.4,19.2,33.2,16.2,1.7,True,0.1450601417019229,m2_m3_auto_center_v1
20143,15-30,7.7,13.5,21.2,31.6,17.0,1.27,True,0.13951802257531945,m2_m3_auto_center_v1
20144,0-5,7.9,28.8,17.5,21.2,21.5,2.05,True,0.10030314516287252,m2_m3_auto_center_v1
20144,5-15,8.0,15.2,17.2,21.4,20.0,1.6,True,0.1451018337477571,m2_m3_auto_center_v1
20144,15-30,8.0,13.8,19.7,19.4,19.6,1.2,True,0.1373211096965661,m2_m3_auto_center_v1
20145,0-5,7.8,33.8,23.3,25.6,20.6,2.1,True,0.09966724776822833,m2_m3_auto_center_v1
20145,5-15,7.9,15.8,24.3,25.7,16.4,1.5,True,0.1443739274125139,m2_m3_auto_center_v1
20145,15-30,7.9,12.8,25.0,25.2,15.3,1.28,True,0.13257511500324398,m2_m3_auto_center_v1
20146,0-5,7.8,29.5,21.9,32.2,19.2,1.7,True,0.11321714501638704,m2_m3_auto_center_v1
20146,5-15,7.8,16.5,22.0,31.3,16.4,1.3,True,0.16359786163379322,m2_m3_auto_center_v1
20146,15-30,7.8,10.7,22.5,30.0,16.1,1.2,True,0.14861036759823787,m2_m3_auto_center_v1
20147,0-5,7.8,26.2,19.8,36.9,21.0,1.72,True,0.10270895148033314,m2_m3_auto_center_v1
20147,5-15,7.9,15.3,19.5,37.0,18.6,1.4,True,0.16507269717431872,m2_m3_auto_center_v1
20147,15-30,7.9,11.4,21.5,34.2,17.5,1.2,True,0.15733554253827844,m2_m3_auto_center_v1
20148,0-5,7.8,29.8,20.0,24.6,19.4,1.78,True,0.11283424453986891,m2_m3_auto_center_v1
20148,5-15,7.8,16.1,20.4,24.2,16.4,1.4,True,0.15607613257030492,m2_m3_auto_center_v1
20148,15-30,7.8,13.2,21.0,23.9,14.8,1.26,True,0.14463314171977615,m2_m3_auto_center_v1
20149,0-5,7.9,29.2,17.7,25.0,22.8,1.64,True,0.0969025067523533,m2_m3_auto_center_v1
20149,5-15,8.0,15.1,18.2,25.1,21.0,1.5,True,0.15071183616703762,m2_m3_auto_center_v1
20149,15-30,8.0,13.3,21.1,23.3,20.4,1.2,True,0.14174264087021382,m2_m3_auto_center_v1
20150,0-5,7.8,27.0,17.1,37.6,21.5,1.77,True,0.09992662475548073,m2_m3_auto_center_v1
20150,5-15,7.9,12.5,16.2,38.1,19.5,1.3,True,0.15617243759693708,m2_m3_auto_center_v1
20150,15-30,7.9,10.9,20.9,34.4,18.2,1.08,True,0.13820682995372574,m2_m3_auto_center_v1
20151,0-5,7.8,37.5,26.0,20.9,21.5,2.74,True,0.09803217705445424,m2_m3_auto_center_v1
20151,5-15,7.8,19.3,26.3,21.2,15.8,1.68,True,0.13591344493143945,m2_m3_auto_center_v1
20151,15-30,7.8,15.2,24.5,20.9,14.0,1.3,True,0.12618505229569293,m2_m3_auto_center_v1
20152,0-5,7.8,28.7,10.4,46.9,18.4,1.85,True,0.11369062904723394,m2_m3_auto_center_v1
20152,5-15,7.9,12.0,9.8,47.6,16.9,1.2,True,0.161062773348326,m2_m3_auto_center_v1
20152,15-30,7.9,11.9,17.3,42.8,16.5,1.13,True,0.13639594693914578,m2_m3_auto_center_v1
20153,0-5,7.8,37.9,16.0,14.8,19.5,2.46,True,0.07799434512432103,m2_m3_auto_center_v1
20153,5-15,7.8,18.3,17.6,12.5,17.2,1.75,True,0.11969800125139496,m2_m3_auto_center_v1
20153,15-30,7.8,13.3,21.2,13.0,18.2,1.2,True,0.12125836910594262,m2_m3_auto_center_v1
20154,0-5,8.0,27.2,20.0,26.9,18.6,1.58,True,0.1029018554159406,m2_m3_auto_center_v1
20154,5-15,8.0,12.5,21.8,27.5,18.7,1.3,True,0.15750548309078513,m2_m3_auto_center_v1
20154,15-30,8.0,13.6,27.3,24.3,18.6,1.2,True,0.14824163759778522,m2_m3_auto_center_v1
20155,0-5,7.6,35.0,19.6,30.6,18.8,1.9,True,0.09750924569570206,m2_m3_auto_center_v1
20155,5-15,7.6,18.1,19.8,31.0,18.4,1.7,True,0.14766413253773564,m2_m3_auto_center_v1
20155,15-30,7.6,12.5,21.2,29.1,18.2,1.0,True,0.14639398325153385,m2_m3_auto_center_v1
20156,0-5,8.0,28.7,20.2,27.8,17.1,1.7,True,0.10189942963260484,m2_m3_auto_center_v1
20156,5-15,8.1,22.0,20.4,26.7,15.6,1.8,True,0.17760865915426577,m2_m3_auto_center_v1
20156,15-30,8.1,11.8,22.1,26.0,16.1,1.26,True,0.15054445009293593,m2_m3_auto_center_v1
20157,0-5,7.7,27.0,19.3,32.8,15.4,1.9,True,0.10206563056147598,m2_m3_auto_center_v1
20157,5-15,7.8,14.4,19.4,33.0,15.4,1.56,True,0.1558301337592637,m2_m3_auto_center_v1
20157,15-30,7.8,10.2,21.2,30.5,15.6,1.12,True,0.14514420073105833,m2_m3_auto_center_v1
20158,0-5,7.7,31.0,26.7,29.9,20.8,1.95,True,0.11765539977105123,m2_m3_auto_center_v1
20158,5-15,7.7,17.7,27.6,29.4,17.6,1.8,True,0.1523945583950204,m2_m3_auto_center_v1
20158,15-30,7.7,10.9,29.5,28.8,16.2,1.2,True,0.13860250481792627,m2_m3_auto_center_v1
20159,0-5,7.7,30.9,22.9,33.3,20.0,1.76,True,0.10136613778412613,m2_m3_auto_center_v1
20159,5-15,7.8,15.2,22.0,33.1,16.4,1.7,True,0.1496068599026136,m2_m3_auto_center_v1
20159,15-30,7.8,13.2,22.2,30.8,16.3,1.2,True,0.14544781691441827,m2_m3_auto_center_v1
20160,0-5,7.8,30.8,19.9,33.9,19.5,1.6,True,0.10950038652026153,m2_m3_auto_center_v1
20160,5-15,7.9,14.6,19.8,35.7,17.1,1.4,True,0.15525533358128507,m2_m3_auto_center_v1
20160,15-30,7.9,12.4,21.9,33.2,16.1,1.19,True,0.14416084550736954,m2_m3_auto_center_v1
20161,0-5,7.6,28.2,12.3,39.6,21.5,2.06,True,0.10730811691115683,m2_m3_auto_center_v1
20161,5-15,7.6,20.8,11.7,40.5,16.4,1.9,True,0.16412115263777177,m2_m3_auto_center_v1
20161,15-30,7.6,12.3,16.8,36.6,16.5,1.24,True,0.13401736478939494,m2_m3_auto_center_v1
20162,0-5,7.7,26.1,21.3,24.7,19.5,1.7,True,0.10114747039419227,m2_m3_auto_center_v1
20162,5-15,7.9,15.2,21.1,26.4,18.6,1.65,True,0.14195812646113612,m2_m3_auto_center_v1
20162,15-30,7.9,12.6,26.1,23.3,18.6,1.27,True,0.14568480402055312,m2_m3_auto_center_v1
20163,0-5,7.8,30.9,20.4,28.0,16.4,1.9,True,0.1007394927212842,m2_m3_auto_center_v1
20163,5-15,7.9,15.3,19.6,28.0,15.8,1.66,True,0.16688256580899344,m2_m3_auto_center_v1
20163,15-30,7.9,13.3,21.5,26.5,16.0,1.3,True,0.1456290404110818,m2_m3_auto_center_v1
20164,0-5,7.8,31.1,17.7,27.5,18.0,1.7,True,0.10847668164304507,m2_m3_auto_center_v1
20164,5-15,7.8,17.4,16.5,27.0,16.6,1.7,True,0.15058967723086966,m2_m3_auto_center_v1
20164,15-30,7.8,15.1,18.7,26.9,16.6,1.32,True,0.13585673903891068,m2_m3_auto_center_v1
20165,0-5,7.6,29.4,14.6,37.1,16.6,1.52,True,0.10440795396444853,m2_m3_auto_center_v1
20165,5-15,7.7,15.3,13.0,38.3,16.1,1.3,True,0.1544687169074731,m2_m3_auto_center_v1
20165,15-30,7.7,13.9,16.8,34.8,17.0,1.3,True,0.14406467459718147,m2_m3_auto_center_v1
20166,0-5,6.8,41.9,24.0,26.7,20.4,2.45,True,0.0853263900433621,m2_m3_auto_center_v1
20166,5-15,7.1,24.6,25.3,26.5,16.7,1.8,True,0.1330803179351387,m2_m3_auto_center_v1
20166,15-30,7.1,15.2,27.9,26.0,14.6,1.02,True,0.13698383176630108,m2_m3_auto_center_v1
20167,0-5,8.0,28.4,22.8,19.7,20.0,1.58,True,0.09842968747497911,m2_m3_auto_center_v1
20167,5-15,8.0,15.3,23.7,19.1,18.4,1.5,True,0.1506182717971698,m2_m3_auto_center_v1
20167,15-30,8.0,14.1,24.9,20.7,18.8,1.2,True,0.14014868985610515,m2_m3_auto_center_v1
20168,0-5,7.8,30.9,17.7,27.3,18.0,1.7,True,0.09984955479280747,m2_m3_auto_center_v1
20168,5-15,7.8,18.1,17.6,27.3,16.2,1.6,True,0.1513679411732923,m2_m3_auto_center_v1
20168,15-30,7.8,15.3,17.6,27.8,16.5,1.32,True,0.14724847810257008,m2_m3_auto_center_v1
20169,0-5,8.0,31.5,17.7,28.5,19.5,1.68,True,0.10468973094968852,m2_m3_auto_center_v1
20169,5-15,8.0,17.9,17.9,28.3,17.3,1.4,True,0.1564402042636746,m2_m3_auto_center_v1
20169,15-30,8.0,15.1,20.3,27.0,17.5,1.28,True,0.1423205996843752,m2_m3_auto_center_v1
20170,0-5,7.8,28.7,11.7,43.9,19.5,2.0,True,0.11624694758710649,m2_m3_auto_center_v1
20170,5-15,7.8,15.2,11.6,42.6,16.0,1.6,True,0.17182009745161475,m2_m3_auto_center_v1
20170,15-30,7.8,15.5,16.3,41.0,16.3,1.4,True,0.15561802572719227,m2_m3_auto_center_v1
20171,0-5,7.9,41.0,18.5,11.1,21.6,2.71,True,0.06848698055370739,m2_m3_auto_center_v1
20171,5-15,7.9,18.3,18.6,10.6,21.8,1.6,True,0.11270254909367695,m2_m3_auto_center_v1
20171,15-30,7.9,13.5,20.3,11.5,22.4,1.21,True,0.11727117880687606,m2_m3_auto_center_v1
20172,0-5,7.8,27.3,21.0,31.1,21.5,1.81,True,0.09950065936915048,m2_m3_auto_center_v1
20172,5-15,7.9,14.8,21.5,30.7,19.0,1.5,True,0.15915907412808647,m2_m3_auto_center_v1
20172,15-30,7.9,12.9,23.7,29.8,18.6,1.34,True,0.14050557511049266,m2_m3_auto_center_v1
20174,0-5,8.0,30.9,22.2,21.0,19.6,1.6,True,0.09942785252258032,m2_m3_auto_center_v1
20174,5-15,8.0,15.1,23.0,16.2,17.8,1.5,True,0.15079237036995835,m2_m3_auto_center_v1
20174,15-30,8.0,13.0,26.8,16.0,17.9,1.2,True,0.1400054047375108,m2_m3_auto_center_v1
20175,0-5,7.7,28.6,11.3,47.0,21.4,1.8,True,0.11587230406290415,m2_m3_auto_center_v1
20175,5-15,7.8,17.9,10.2,47.9,15.6,1.9,True,0.16423051500622235,m2_m3_auto_center_v1
20175,15-30,7.8,12.7,12.3,43.2,15.6,1.38,True,0.13544170629105132,m2_m3_auto_center_v1
20176,0-5,7.7,32.5,17.8,32.1,20.8,1.9,True,0.09358396954051754,m2_m3_auto_center_v1
20176,5-15,7.8,16.6,17.1,32.5,16.1,1.7,True,0.13718449581423395,m2_m3_auto_center_v1
20176,15-30,7.8,14.4,19.2,30.2,17.0,1.3,True,0.13600941885012113,m2_m3_auto_center_v1
20177,0-5,7.4,45.4,22.7,27.0,18.8,2.44,True,0.09469844948208918,m2_m3_auto_center_v1
20177,5-15,7.4,34.6,23.0,26.9,14.6,2.4,True,0.13095273265325616,m2_m3_auto_center_v1
20177,15-30,7.4,22.1,24.6,25.1,13.6,1.3,True,0.11466991824441651,m2_m3_auto_center_v1
20178,0-5,7.6,34.6,25.6,21.2,20.4,2.3,True,0.09421661191426621,m2_m3_auto_center_v1
20178,5-15,7.6,18.8,25.3,20.5,16.3,1.9,True,0.14497918919286,m2_m3_auto_center_v1
20178,15-30,7.6,11.8,26.0,20.4,15.1,0.9,True,0.14064073403297858,m2_m3_auto_center_v1
20179,0-5,7.8,33.2,12.9,46.8,18.2,1.7,True,0.10134303775598617,m2_m3_auto_center_v1
20179,5-15,7.8,15.2,11.6,46.7,15.4,1.5,True,0.16601808205052992,m2_m3_auto_center_v1
20179,15-30,7.8,16.1,17.2,43.2,15.8,1.3,True,0.14648032971049837,m2_m3_auto_center_v1
20180,0-5,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
20180,5-15,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
20180,15-30,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
20181,0-5,7.6,30.0,12.5,31.5,20.2,1.9,True,0.11093498726449526,m2_m3_auto_center_v1
20181,5-15,7.6,20.1,12.0,31.4,17.6,1.9,True,0.16994827317462885,m2_m3_auto_center_v1
20181,15-30,7.7,13.8,14.4,30.7,18.1,1.31,True,0.1433533869804547,m2_m3_auto_center_v1
20182,0-5,7.0,45.0,19.9,29.0,19.4,3.3,True,0.08662015044920315,m2_m3_auto_center_v1
20182,5-15,7.2,37.4,20.2,28.6,14.1,2.25,True,0.11619521534433823,m2_m3_auto_center_v1
20182,15-30,7.1,20.4,21.5,28.0,13.2,1.47,True,0.11942058059701287,m2_m3_auto_center_v1
20183,0-5,7.6,33.3,26.2,31.5,19.8,2.18,True,0.08840252282436513,m2_m3_auto_center_v1
20183,5-15,7.6,28.3,24.4,33.5,16.3,2.0,True,0.14565519176027153,m2_m3_auto_center_v1
